no_keluarga,jumlah_indikator,kecamatan,kelurahan,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,jenis_kelamin,status_kawin,umur,ijazah_tertinggi,status_pekerjaan,jenis_lantai,jenis_dinding,jenis_atap,sumber_penerangan,daya_listrik,fasilitas_bab,sumber_air,bahan_bakar,bantuan_sembako,bantuan_pkh,bantuan_blt,subsidi_listrik,subsidi_lpg,bantuan_pemda,bantuan_non_pemerintah,jenis_disabilitas,butuh_pangan,butuh_sandang,butuh_kesehatan,butuh_pendidikan,butuh_dokumen,status_keluarga
1042,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,32,,3,5,3,3,1,2,1,5,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
1042,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,24,2,,5,3,3,1,2,1,5,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
1042,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,24,2,,5,3,3,1,2,1,5,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
1042,1,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,20,3,4,5,3,3,1,2,1,5,4,2,2,2,2,2,2,2,0,1,1,0,0,0,3
1043,6,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,4,66,1,,7,5,3,1,1,1,2,4,1,1,2,1,1,2,1,0,1,1,0,0,0,2
1044,6,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,2,73,2,,6,1,3,1,1,1,2,4,1,2,1,1,2,2,2,0,1,1,0,0,0,2
1044,6,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,2,2,74,1,,6,1,3,1,1,1,2,4,1,2,1,1,2,2,2,0,1,1,0,0,0,2
1045,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,1,2,58,1,1,6,3,3,2,0,2,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1045,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,2,2,48,2,,6,3,3,2,0,2,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1045,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,1,1,24,3,4,6,3,3,2,0,2,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1045,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,1,1,18,2,,6,3,3,2,0,2,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1045,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,2,1,12,,,6,3,3,2,0,2,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,2,56,3,4,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,2,41,2,,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,22,3,,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,11,3,,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,9,,,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
1046,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,20,3,,5,3,3,1,1,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1047,4,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,4,55,8,,7,5,3,1,3,1,2,4,1,2,2,1,1,2,2,0,1,1,0,0,0,1
1047,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,29,3,4,7,5,3,1,3,1,2,4,1,2,2,1,1,2,2,0,2,2,0,0,0,1
1047,4,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,23,8,2,7,5,3,1,3,1,2,4,1,2,2,1,1,2,2,0,1,2,0,0,0,1
1048,4,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,2,3,60,1,,6,1,3,1,2,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
1048,3,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,,,,,,6,1,3,1,2,1,2,4,2,2,2,1,2,2,2,,,,,,,1
1049,2,bontang_utara,bontang_baru,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,58,4,1,2,1,3,1,4,1,2,4,2,2,2,2,1,2,2,0,1,2,1,0,0,3
1049,2,bontang_utara,bontang_baru,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,55,3,4,2,1,3,1,4,1,2,4,2,2,2,2,1,2,2,0,1,2,0,0,0,3
1050,4,bontang_utara,guntung,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,2,29,4,,4,3,3,1,1,1,2,4,2,2,2,2,1,2,2,0,2,2,1,0,0,2
1050,4,bontang_utara,guntung,Tidak ada nama Kepala Keluarga,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,5,,,4,3,3,1,1,1,2,4,2,2,2,2,1,2,2,0,1,2,1,2,0,2
1051,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,66,8,,2,3,3,1,2,1,3,5,1,2,2,1,2,2,2,0,2,2,0,0,0,2
1051,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,65,8,,2,3,3,1,2,1,3,5,1,2,2,1,2,2,2,0,2,2,0,0,0,2
1051,2,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,39,8,4,2,3,3,1,2,1,3,5,1,2,2,1,2,2,2,0,2,2,0,0,0,2
1052,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,80,8,,2,3,3,2,0,1,2,4,1,2,2,2,1,1,2,0,2,2,0,0,0,3
1052,3,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,71,8,,2,3,3,2,0,1,2,4,1,2,2,2,1,1,2,0,1,1,0,0,0,3
1052,2,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,45,2,,2,3,3,2,0,1,2,4,1,2,2,2,1,1,2,0,1,1,0,0,0,3
1052,2,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,34,1,,2,3,3,2,0,1,2,4,1,2,2,2,1,1,2,0,1,1,1,0,0,3
1053,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,46,2,,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,1,0,2
1053,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,22,4,4,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1053,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,20,,,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1053,3,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,17,,,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1053,3,bontang_selatan,tanjung_laut,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,47,2,5,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1053,2,bontang_selatan,tanjung_laut,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,13,,,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1053,2,bontang_selatan,tanjung_laut,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2,,,5,3,3,1,2,1,3,4,2,1,2,1,2,2,1,0,1,1,0,0,0,2
1054,0,bontang_selatan,berbas_pantai,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,3,40,4,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,2
1054,0,bontang_selatan,berbas_pantai,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,18,,,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,2
1054,0,bontang_selatan,berbas_pantai,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,9,,,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,2
1055,3,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,1,2,56,3,4,3,5,3,1,2,1,2,5,1,1,2,1,2,1,2,0,1,1,0,0,0,1
1055,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,2,2,43,3,,3,5,3,1,2,1,2,5,1,1,2,1,2,1,2,0,1,1,0,0,0,1
1055,3,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,1,1,18,3,,3,5,3,1,2,1,2,5,1,1,2,1,2,1,2,0,1,1,0,0,0,1
1055,3,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,2,1,13,,,3,5,3,1,2,1,2,5,1,1,2,1,2,1,2,0,1,1,0,0,0,1
1055,3,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,2,1,9,,,3,5,3,1,2,1,2,5,1,1,2,1,2,1,2,0,1,1,0,0,0,1
1056,3,bontang_utara,api_api,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,45,3,,3,1,3,1,2,1,2,6,2,1,2,1,2,2,2,0,1,1,0,2,0,3
1056,3,bontang_utara,api_api,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,41,2,,3,1,3,1,2,1,2,6,2,1,2,1,2,2,2,0,2,1,0,2,0,3
1056,3,bontang_utara,api_api,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,14,,,3,1,3,1,2,1,2,6,2,1,2,1,2,2,2,0,1,2,0,2,0,3
1056,3,bontang_utara,api_api,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,5,,,3,1,3,1,2,1,2,6,2,1,2,1,2,2,2,0,1,1,0,"1,2",0,3
1056,3,bontang_utara,api_api,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,3,,,3,1,3,1,2,1,2,6,2,1,2,1,2,2,2,0,1,1,0,0,0,3
1057,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,49,3,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1057,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,24,3,4,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1057,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,15,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1057,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,13,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,2
1057,3,bontang_utara,lok tuan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,11,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,2,2,0,0,0,2
1058,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,57,8,4,2,1,3,1,2,1,2,5,2,1,2,1,2,2,2,0,1,2,0,0,0,3
1058,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,60,1,,2,1,3,1,2,1,2,5,2,1,2,1,2,2,2,0,1,2,0,0,0,3
1058,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,22,3,4,2,1,3,1,2,1,2,5,2,1,2,1,2,2,2,0,1,2,0,0,0,3
1059,6,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,4,67,2,,6,1,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,1,0,0,0,3
1060,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,55,1,4,2,1,3,1,2,1,2,6,1,2,2,2,2,2,2,0,1,1,0,0,0,2
1060,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,52,1,1,2,1,3,1,2,1,2,6,1,2,2,2,2,2,2,0,1,1,0,0,0,2
1060,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,30,3,,2,1,3,1,2,1,2,6,1,2,2,2,2,2,2,0,1,1,0,0,0,2
1060,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,29,3,4,2,1,3,1,2,1,2,6,1,2,2,2,2,2,2,0,1,1,0,0,0,2
1060,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,19,3,,2,1,3,1,2,1,2,6,1,2,2,2,2,2,2,0,1,1,0,0,0,2
1061,3,bontang_selatan,berbas_pantai,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,1,31,2,3,7,5,3,1,1,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,5
1062,4,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,2,40,3,7,6,1,3,1,1,1,2,4,2,2,2,2,1,2,2,0,2,2,0,0,0,4
1062,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,2,2,32,8,,6,1,3,1,1,1,2,4,2,2,2,2,1,2,2,0,2,2,1,0,0,4
1062,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,3,,,6,1,3,1,1,1,2,4,2,2,2,2,1,2,2,0,2,2,0,0,0,4
1062,3,bontang_selatan,berbas_tengah,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,0,,,6,1,3,1,1,1,2,4,2,2,2,2,1,2,2,0,2,2,0,0,0,4
1063,4,bontang_selatan,tanjung_laut,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,2,4,69,8,,6,1,3,1,2,1,2,5,2,2,2,2,2,2,2,0,2,2,1,0,0,4
1064,2,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,53,2,1,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,1
1064,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,33,3,1,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,1
1064,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,21,3,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,1,0,0,0,1
1064,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,23,3,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,1
1064,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,16,,,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,1,1,0,0,0,1
1065,2,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,4,56,1,1,2,1,3,1,2,1,2,4,2,2,2,2,1,2,2,0,1,1,0,0,0,3
1065,2,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,18,,,2,1,3,1,2,1,2,4,2,2,2,2,1,2,2,0,1,1,0,"2,4,5",0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,2,49,1,2,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,1,2,0,0,0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,2,2,46,1,,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,22,2,,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,19,2,,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,1,2,0,0,0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,1,1,18,1,,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
1066,4,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,2,1,13,,,6,1,3,1,1,1,5,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
1067,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,46,2,4,2,1,3,1,2,1,2,3,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1067,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,58,2,,2,1,3,1,2,1,2,3,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1067,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,21,3,,2,1,3,1,2,1,2,3,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1067,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,15,,,2,1,3,1,2,1,2,3,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1067,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,14,,,2,1,3,1,2,1,2,3,2,2,2,2,2,2,2,0,2,2,0,0,0,4
1068,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,25,3,4,2,1,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,2,0,0,0,3
1068,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,26,4,,2,1,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,2,0,0,0,3
1069,5,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,2,38,1,4,7,5,3,1,2,1,2,4,2,1,2,1,1,2,2,0,1,1,0,0,0,2
1069,4,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,2,35,8,4,7,5,3,1,2,1,2,4,2,1,2,1,1,2,2,0,1,1,0,0,0,2
1069,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,15,,,7,5,3,1,2,1,2,4,2,1,2,1,1,2,2,0,1,2,0,0,0,2
1069,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,2,1,12,,,7,5,3,1,2,1,2,4,2,1,2,1,1,2,2,0,1,2,0,0,0,2
1069,3,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,1,8,,,7,5,3,1,2,1,2,4,2,1,2,1,1,2,2,0,1,2,0,0,0,2
1070,2,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,56,1,,2,1,3,1,2,1,2,6,2,1,2,2,2,2,2,0,1,1,0,0,0,3
1070,2,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,46,2,,2,1,3,1,2,1,2,6,2,1,2,2,2,2,2,0,1,1,0,0,0,3
1070,2,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,26,3,4,2,1,3,1,2,1,2,6,2,1,2,2,2,2,2,0,1,1,0,0,0,3
1070,2,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,22,3,1,2,1,3,1,2,1,2,6,2,1,2,2,2,2,2,0,1,1,0,0,0,3
